Evasion,Adulto_Mayor,Pareja,Dependientes,Meses_Contrato,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargo_Mensual,Puntaje_Inseguro,Total_Servicios
0,0,0,0,7,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,75.15,3.0,2.0
1,1,1,0,43,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,107.55,2.0,5.0
0,0,0,0,37,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.15,4.0,1.0
0,0,0,1,23,No phone service,DSL,1,1,0,1,0,0,One year,0,Bank transfer (automatic),40.65,1.0,3.0
0,0,1,1,50,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.75,4.0,1.0
1,0,0,0,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,4.0,1.0
0,1,0,0,27,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),104.65,2.0,5.0
0,0,0,0,58,1,DSL,1,1,1,1,0,0,One year,1,Credit card (automatic),71.1,0.0,5.0
0,0,1,1,12,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,26.4,4.0,1.0
0,1,1,0,72,1,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),78.45,0.0,6.0
1,0,0,0,14,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,86.3,3.0,3.0
1,1,1,0,10,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,89.8,3.0,3.0
0,0,1,1,72,1,DSL,1,0,1,1,0,0,Two year,1,Credit card (automatic),66.5,1.0,4.0
0,0,0,1,9,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,50.1,3.0,2.0
0,0,0,0,45,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),81.65,1.0,6.0
0,0,1,0,64,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,4.0,1.0
1,0,0,0,2,No phone service,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,49.25,3.0,3.0
0,1,1,0,64,0,Fiber optic,1,0,1,0,0,0,One year,0,Credit card (automatic),80.3,2.0,3.0
0,0,0,0,39,No phone service,DSL,0,1,1,1,0,0,Month-to-month,0,Bank transfer (automatic),41.1,1.0,3.0
0,0,1,0,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.0,4.0,1.0
1,0,0,0,7,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,95.35,3.0,4.0
0,0,0,0,58,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.35,4.0,1.0
1,1,1,0,4,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.4,4.0,1.0
1,0,0,0,3,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.65,4.0,1.0
1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,4.0,1.0
0,0,0,0,72,1,DSL,1,1,0,1,1,1,Two year,0,Credit card (automatic),86.05,1.0,6.0
1,1,1,0,43,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.0,3.0,4.0
1,1,0,0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,4.0,1.0
0,0,1,0,68,0,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,100.3,2.0,5.0
0,0,1,1,38,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),101.15,3.0,4.0
0,0,1,1,55,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.3,4.0,1.0
1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.65,4.0,1.0
1,0,1,0,8,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.9,4.0,2.0
0,0,0,0,33,1,DSL,1,0,0,1,0,0,One year,0,Electronic check,59.4,2.0,3.0
0,0,1,1,57,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.6,3.0,4.0
1,0,1,1,42,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),77.95,4.0,2.0
0,0,1,1,15,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,4.0,1.0
0,0,0,0,8,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.25,4.0,1.0
0,0,0,0,4,0,DSL,1,0,1,0,0,0,Month-to-month,0,Electronic check,56.75,2.0,3.0
0,0,0,0,62,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),84.5,1.0,6.0
1,0,0,1,25,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,95.9,3.0,4.0
0,0,0,0,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.45,4.0,1.0
0,1,1,1,68,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,4.0,1.0
1,0,1,0,34,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,3.0,4.0
0,0,0,0,72,1,Fiber optic,1,0,0,1,0,0,Two year,1,Bank transfer (automatic),84.7,2.0,3.0
1,1,0,0,21,0,DSL,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),60.05,3.0,3.0
0,0,1,1,55,0,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,55.7,2.0,3.0
0,0,1,1,42,1,DSL,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),69.4,2.0,4.0
0,0,1,0,67,0,Fiber optic,1,1,0,0,1,1,One year,1,Credit card (automatic),100.9,2.0,5.0
0,0,0,0,41,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.65,4.0,1.0
0,0,0,0,26,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),86.65,2.0,3.0
0,0,1,0,4,1,DSL,0,0,1,0,1,0,Month-to-month,0,Electronic check,65.6,3.0,3.0
0,0,0,0,66,No phone service,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),62.5,0.0,6.0
0,0,1,1,15,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,25.25,4.0,1.0
0,0,0,0,63,0,Fiber optic,0,0,1,1,1,0,One year,1,Credit card (automatic),90.05,2.0,4.0
0,1,1,0,59,0,Fiber optic,1,1,1,0,0,0,One year,1,Credit card (automatic),82.95,1.0,4.0
0,0,0,0,25,No phone service,DSL,0,0,1,1,1,1,One year,0,Electronic check,54.2,2.0,4.0
0,0,0,0,4,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.4,4.0,1.0
1,0,0,0,2,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,95.65,3.0,4.0
0,0,0,0,69,1,DSL,1,1,1,1,1,1,Two year,0,Mailed check,90.65,0.0,7.0
1,1,0,0,5,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.4,4.0,3.0
0,0,0,1,66,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),79.5,1.0,6.0
1,0,1,1,6,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),83.55,3.0,3.0
0,0,1,1,28,1,Fiber optic,0,0,0,0,1,1,One year,0,Bank transfer (automatic),92.2,4.0,3.0
0,1,1,1,57,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Credit card (automatic),95.3,1.0,5.0
1,0,0,0,22,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),101.35,3.0,4.0
0,0,1,0,49,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.7,4.0,1.0
0,1,1,1,65,1,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),103.9,2.0,5.0
1,0,0,0,2,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.7,3.0,2.0
0,0,0,0,42,1,DSL,0,0,1,1,1,1,Two year,1,Credit card (automatic),78.45,2.0,5.0
0,0,1,1,61,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.55,4.0,1.0
1,0,1,1,26,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,83.75,4.0,2.0
0,0,0,0,10,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.0,4.0,1.0
0,0,0,0,67,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.6,4.0,1.0
1,0,1,0,10,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,99.85,2.0,5.0
1,0,0,0,4,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.05,4.0,1.0
1,1,0,0,66,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),80.45,3.0,2.0
0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.05,4.0,1.0
1,0,1,1,2,1,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,56.7,3.0,2.0
0,0,1,1,37,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.1,4.0,1.0
0,1,0,0,35,No phone service,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.85,3.0,2.0
0,0,0,0,72,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.05,0.0,7.0
0,0,0,0,8,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.45,4.0,1.0
0,0,0,0,19,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),78.7,4.0,2.0
0,0,0,0,20,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.6,4.0,1.0
0,0,0,0,38,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,24.25,4.0,1.0
0,0,0,0,57,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),18.8,4.0,1.0
0,0,1,1,38,1,Fiber optic,0,0,1,1,1,0,Two year,1,Bank transfer (automatic),94.9,2.0,4.0
0,0,1,1,67,1,Fiber optic,1,0,0,1,1,1,Two year,0,Bank transfer (automatic),104.6,2.0,5.0
0,0,0,0,22,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,55.1,2.0,3.0
0,0,1,0,57,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.65,3.0,4.0
0,0,1,1,72,0,DSL,1,1,1,1,0,1,Two year,1,Electronic check,74.35,0.0,6.0
0,0,1,0,70,1,DSL,1,1,1,1,1,0,One year,0,Bank transfer (automatic),79.4,0.0,6.0
1,1,0,0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.65,4.0,1.0
0,0,0,0,13,0,DSL,1,1,0,1,0,1,Month-to-month,0,Bank transfer (automatic),67.8,1.0,5.0
0,0,1,1,62,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),115.55,0.0,7.0
1,0,0,0,5,0,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,89.35,2.0,4.0
1,1,0,0,5,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.05,4.0,1.0
0,0,0,0,31,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.05,4.0,1.0
0,1,0,0,18,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),80.55,3.0,2.0
0,1,0,0,64,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),108.95,1.0,6.0
0,1,0,0,42,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,55.65,3.0,2.0
0,0,0,0,30,1,Fiber optic,1,1,1,0,0,0,One year,0,Bank transfer (automatic),90.4,1.0,4.0
1,0,0,0,19,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),73.85,3.0,2.0
0,0,1,0,65,0,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,55.15,2.0,3.0
0,0,0,0,18,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,4.0,1.0
1,1,0,0,13,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.8,3.0,4.0
0,0,0,0,41,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.75,4.0,1.0
0,0,1,1,54,1,DSL,0,1,1,0,0,0,Two year,1,Bank transfer (automatic),59.8,2.0,3.0
0,0,0,0,32,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,4.0,1.0
0,0,1,0,72,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.8,0.0,7.0
0,0,1,1,59,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.5,4.0,1.0
1,0,0,0,25,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.75,4.0,1.0
1,1,1,0,15,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),85.6,4.0,2.0
1,0,0,0,14,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,75.35,3.0,2.0
0,0,1,1,52,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,4.0,1.0
0,0,0,0,61,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,106.45,2.0,5.0
0,0,1,0,54,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,4.0,1.0
0,0,0,0,8,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,4.0,1.0
0,0,0,0,3,0,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,77.4,2.0,5.0
0,0,0,0,14,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),80.05,2.0,3.0
0,0,0,0,72,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.8,4.0,1.0
0,0,0,0,35,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Mailed check,96.75,0.0,5.0
0,0,1,0,66,1,DSL,0,0,0,1,0,1,Month-to-month,0,Electronic check,63.85,3.0,3.0
0,0,1,0,48,1,DSL,0,1,1,0,0,1,One year,1,Credit card (automatic),70.55,2.0,4.0
0,1,1,1,48,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,104.5,1.0,6.0
1,0,1,1,21,1,DSL,1,1,0,1,1,0,One year,0,Mailed check,77.5,1.0,5.0
0,0,0,0,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.45,4.0,1.0
0,0,1,1,67,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),112.35,1.0,6.0
0,0,0,0,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.8,4.0,1.0
1,0,1,1,7,0,DSL,1,0,0,0,0,0,One year,1,Electronic check,49.75,3.0,2.0
0,0,0,0,17,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),90.95,2.0,4.0
0,0,1,0,40,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),106.0,2.0,5.0
1,0,0,0,24,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,89.85,3.0,3.0
0,0,1,0,69,1,Fiber optic,1,1,1,1,0,1,One year,1,Credit card (automatic),107.2,0.0,6.0
0,1,1,0,72,0,Fiber optic,1,1,0,1,0,0,Two year,1,Credit card (automatic),84.8,1.0,4.0
0,0,0,0,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,4.0,1.0
0,0,0,0,36,1,DSL,1,0,0,0,0,0,One year,0,Mailed check,54.45,3.0,2.0
0,0,1,1,47,No phone service,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),60.0,1.0,5.0
0,0,0,0,16,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,4.0,1.0
0,0,0,0,17,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.65,4.0,1.0
0,0,1,1,38,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.2,4.0,1.0
1,1,0,0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.1,4.0,2.0
1,1,1,1,72,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),92.45,0.0,7.0
0,0,0,0,50,No phone service,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,35.0,2.0,2.0
0,0,0,0,8,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,75.6,3.0,2.0
0,0,0,0,67,0,DSL,0,0,0,1,0,0,Two year,0,Bank transfer (automatic),50.55,3.0,2.0
0,0,1,1,38,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,4.0,1.0
0,0,1,0,70,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),64.95,0.0,5.0
0,0,0,0,41,1,DSL,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),74.65,1.0,5.0
0,0,1,1,59,1,Fiber optic,1,1,0,1,1,1,Two year,1,Mailed check,111.1,1.0,6.0
0,0,0,0,64,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.7,4.0,1.0
1,0,0,0,3,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.3,4.0,2.0
0,1,1,0,22,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),25.6,4.0,1.0
0,0,0,1,70,1,DSL,1,1,0,1,0,0,One year,0,Bank transfer (automatic),64.95,1.0,4.0
0,0,0,0,43,1,Fiber optic,0,0,0,0,1,1,One year,0,Mailed check,94.35,4.0,3.0
1,0,0,0,5,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.6,4.0,1.0
1,0,0,0,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.6,4.0,2.0
0,0,0,0,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,4.0,1.0
0,1,1,1,72,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),115.75,0.0,7.0
0,0,0,1,18,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.3,4.0,1.0
0,0,1,1,38,0,DSL,1,1,1,1,1,0,One year,0,Electronic check,74.05,0.0,6.0
1,0,1,1,49,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.6,4.0,3.0
0,0,1,1,2,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,4.0,1.0
0,0,1,1,12,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.4,4.0,1.0
1,0,0,0,15,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.1,4.0,1.0
0,0,0,0,3,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),73.6,3.0,2.0
0,0,1,1,71,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),64.05,0.0,5.0
0,0,0,0,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.7,4.0,1.0
1,1,1,0,34,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.25,2.0,4.0
0,0,1,0,6,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,90.75,3.0,3.0
1,1,1,1,51,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.2,2.0,3.0
0,1,0,0,26,1,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,66.05,3.0,3.0
1,0,0,0,49,1,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),59.75,2.0,3.0
1,0,1,0,24,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.65,2.0,5.0
0,0,0,0,69,No phone service,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),60.05,1.0,5.0
0,0,0,1,56,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.8,4.0,1.0
1,0,0,0,44,No phone service,DSL,0,1,1,0,1,1,One year,1,Mailed check,53.95,2.0,4.0
0,0,1,0,47,1,Fiber optic,0,1,0,0,0,0,One year,1,Electronic check,78.9,3.0,2.0
0,1,1,0,72,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.75,0.0,7.0
0,0,0,0,18,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,4.0,1.0
0,0,1,0,51,1,DSL,0,0,0,1,1,1,Two year,1,Bank transfer (automatic),75.2,3.0,4.0
1,1,1,1,66,1,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),79.4,0.0,6.0
0,0,0,1,46,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,99.8,2.0,5.0
0,0,0,0,9,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.15,4.0,1.0
1,0,0,0,69,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),104.7,2.0,5.0
1,1,1,0,47,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,3.0,4.0
1,0,0,0,12,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,78.95,3.0,2.0
0,0,1,1,72,1,Fiber optic,1,1,0,0,1,0,Two year,1,Bank transfer (automatic),95.9,2.0,4.0
1,0,0,0,4,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,74.4,2.0,5.0
1,0,1,0,2,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),79.7,2.0,3.0
1,1,0,0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.65,4.0,1.0
0,0,1,0,42,No phone service,DSL,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),40.15,3.0,2.0
0,0,1,1,69,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),81.95,1.0,6.0
0,0,0,0,14,No phone service,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,55.0,2.0,4.0
0,0,1,0,66,1,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),90.55,1.0,4.0
0,0,1,1,57,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.3,4.0,1.0
0,1,0,0,14,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,46.35,4.0,2.0
1,0,0,0,4,No phone service,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,29.65,3.0,1.0
1,1,0,0,60,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,106.0,2.0,5.0
0,0,0,1,16,1,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),79.5,3.0,2.0
